,ID,Date,Category,Amount,Payment Method,Location
7936,7937,2024-05-01,Entertainment,29.26,Debit Card,New York
7937,7938,2024-03-03,Health,486.33,Credit Card,Chicago
7938,7939,2023-11-18,Food,457.24,Debit Card,Los Angeles
7939,7940,2024-04-15,Entertainment,6.62,Cash,Phoenix
7940,7941,2024-08-01,Clothing,230.21,Credit Card,Los Angeles
7941,7942,2024-08-23,Clothing,283.17,Debit Card,New York
7942,7943,2024-03-20,Health,115.07,Debit Card,Phoenix
7943,7944,2023-12-31,Food,80.4,Mobile Payment,New York
7944,7945,2024-05-07,Transportation,421.98,Mobile Payment,Chicago
7945,7946,2024-07-30,Clothing,54.24,Credit Card,Los Angeles
7946,7947,2024-08-25,Transportation,54.39,Debit Card,Chicago
7947,7948,2024-07-07,Utilities,237.31,Credit Card,Los Angeles
7948,7949,2024-03-18,Health,479.22,Cash,Phoenix
7949,7950,2024-03-29,Entertainment,258.18,Mobile Payment,New York
7950,7951,2024-03-01,Health,60.47,Debit Card,Chicago
7951,7952,2024-09-22,Entertainment,316.98,Credit Card,Phoenix
7952,7953,2023-12-22,Utilities,93.69,Debit Card,Houston
7953,7954,2023-11-25,Clothing,298.7,Cash,Chicago
7954,7955,2024-04-12,Clothing,62.28,Credit Card,New York
7955,7956,2024-09-25,Utilities,77.32,Cash,New York
7956,7957,2023-11-04,Health,366.86,Mobile Payment,New York
7957,7958,2024-04-30,Miscellaneous,340.59,Cash,Chicago
7958,7959,2024-08-09,Clothing,318.18,Debit Card,Phoenix
7959,7960,2024-01-09,Transportation,12.86,Mobile Payment,Houston
7960,7961,2024-06-07,Miscellaneous,14.95,Mobile Payment,Los Angeles
7961,7962,2024-05-08,Transportation,290.3,Credit Card,Houston
7962,7963,2024-05-02,Utilities,378.65,Debit Card,Chicago
7963,7964,2024-08-20,Entertainment,5.33,Cash,Chicago
7964,7965,2023-10-06,Utilities,335.95,Mobile Payment,New York
7965,7966,2023-10-22,Clothing,369.65,Mobile Payment,Phoenix
7966,7967,2023-10-02,Food,91.35,Debit Card,Houston
7967,7968,2023-10-17,Transportation,69.53,Credit Card,Houston
7968,7969,2024-06-09,Entertainment,475.46,Credit Card,Houston
7969,7970,2023-10-31,Entertainment,445.73,Credit Card,Phoenix
7970,7971,2024-04-21,Health,410.07,Mobile Payment,New York
7971,7972,2024-02-01,Transportation,475.75,Debit Card,Los Angeles
7972,7973,2024-09-02,Transportation,66.78,Credit Card,Phoenix
7973,7974,2024-02-23,Entertainment,40.82,Credit Card,Phoenix
7974,7975,2024-08-08,Entertainment,51.91,Mobile Payment,Phoenix
7975,7976,2024-06-17,Health,288.88,Debit Card,New York
7976,7977,2024-01-04,Health,270.98,Credit Card,Houston
7977,7978,2024-03-14,Utilities,259.23,Cash,New York
7978,7979,2023-11-08,Health,221.21,Cash,New York
7979,7980,2024-03-10,Health,469.92,Credit Card,Houston
7980,7981,2024-07-09,Health,351.95,Credit Card,Chicago
7981,7982,2024-08-02,Miscellaneous,449.12,Cash,New York
7982,7983,2024-01-27,Entertainment,138.89,Debit Card,Los Angeles
7983,7984,2024-09-05,Entertainment,129.65,Debit Card,Chicago
7984,7985,2024-08-09,Health,39.09,Credit Card,Houston
7985,7986,2024-01-14,Entertainment,459.25,Debit Card,Phoenix
7986,7987,2024-06-23,Miscellaneous,7.12,Credit Card,Chicago
7987,7988,2024-07-09,Transportation,254.62,Mobile Payment,New York
7988,7989,2023-11-02,Entertainment,337.51,Cash,Los Angeles
7989,7990,2023-11-28,Miscellaneous,303.42,Cash,New York
7990,7991,2024-02-14,Utilities,371.05,Debit Card,Phoenix
7991,7992,2023-12-26,Entertainment,329.49,Mobile Payment,Los Angeles
7992,7993,2023-11-12,Transportation,424.09,Mobile Payment,Los Angeles
7993,7994,2024-01-15,Clothing,103.84,Debit Card,Houston
7994,7995,2024-03-16,Utilities,423.65,Debit Card,Los Angeles
7995,7996,2023-11-26,Food,388.12,Debit Card,Chicago
7996,7997,2023-11-14,Miscellaneous,231.07,Credit Card,Phoenix
7997,7998,2024-01-26,Food,397.72,Debit Card,New York
7998,7999,2024-02-08,Health,222.38,Cash,Los Angeles
7999,8000,2024-05-03,Health,429.44,Credit Card,Los Angeles
8000,8001,2023-10-25,Clothing,239.23,Debit Card,New York
8001,8002,2024-01-10,Health,49.02,Mobile Payment,Los Angeles
8002,8003,2024-04-04,Food,496.46,Cash,Los Angeles
8003,8004,2024-05-01,Entertainment,155.87,Debit Card,Houston
8004,8005,2024-09-07,Health,328.59,Credit Card,Phoenix
8005,8006,2023-10-06,Transportation,196.96,Credit Card,Chicago
8006,8007,2023-10-19,Health,250.93,Credit Card,Houston
8007,8008,2024-04-04,Transportation,232.86,Mobile Payment,Houston
8008,8009,2024-09-18,Utilities,494.94,Mobile Payment,Chicago
8009,8010,2024-03-31,Health,204.22,Cash,Phoenix
8010,8011,2024-05-27,Health,10.09,Mobile Payment,Phoenix
8011,8012,2024-03-05,Health,326.54,Cash,Los Angeles
8012,8013,2023-12-08,Health,308.53,Cash,Los Angeles
8013,8014,2024-09-28,Health,230.09,Mobile Payment,New York
8014,8015,2024-01-09,Food,456.04,Credit Card,Chicago
8015,8016,2024-01-07,Entertainment,28.59,Cash,Chicago
8016,8017,2024-03-31,Miscellaneous,105.34,Debit Card,Chicago
8017,8018,2024-06-19,Entertainment,285.74,Cash,Phoenix
8018,8019,2024-08-28,Entertainment,461.03,Credit Card,Los Angeles
8019,8020,2024-04-22,Entertainment,272.39,Credit Card,Los Angeles
8020,8021,2024-02-07,Health,5.4,Mobile Payment,Phoenix
8021,8022,2023-11-10,Clothing,84.95,Mobile Payment,Los Angeles
8022,8023,2024-06-30,Miscellaneous,135.13,Debit Card,Houston
8023,8024,2024-05-05,Transportation,35.59,Debit Card,Los Angeles
8024,8025,2024-07-13,Food,261.56,Cash,Chicago
8025,8026,2024-08-19,Food,67.32,Credit Card,New York
8026,8027,2023-10-24,Transportation,136.97,Debit Card,New York
8027,8028,2024-01-28,Miscellaneous,338.62,Debit Card,New York
8028,8029,2023-10-06,Clothing,93.91,Mobile Payment,New York
8029,8030,2024-03-05,Food,249.21,Credit Card,New York
8030,8031,2023-10-27,Health,69.51,Cash,New York
8031,8032,2024-07-18,Miscellaneous,410.15,Mobile Payment,Chicago
8032,8033,2024-08-01,Utilities,226.56,Credit Card,Phoenix
8033,8034,2024-05-28,Entertainment,389.82,Cash,New York
8034,8035,2023-10-10,Entertainment,31.43,Mobile Payment,Los Angeles
8035,8036,2024-03-01,Clothing,441.27,Mobile Payment,Los Angeles
8036,8037,2024-04-17,Health,97.51,Mobile Payment,New York
8037,8038,2024-04-21,Entertainment,277.67,Credit Card,Phoenix
8038,8039,2024-06-08,Food,341.2,Credit Card,Houston
8039,8040,2024-04-19,Clothing,107.28,Cash,Houston
8040,8041,2024-05-01,Entertainment,147.94,Debit Card,Phoenix
8041,8042,2024-09-08,Food,333.95,Debit Card,New York
8042,8043,2024-02-26,Miscellaneous,239.38,Cash,Los Angeles
8043,8044,2024-04-15,Entertainment,50.72,Cash,New York
8044,8045,2024-02-29,Entertainment,370.76,Cash,Phoenix
8045,8046,2023-11-17,Health,151.92,Cash,Houston
8046,8047,2024-03-16,Clothing,115.25,Credit Card,Houston
8047,8048,2024-05-14,Transportation,287.62,Cash,New York
8048,8049,2024-06-28,Food,403.59,Debit Card,Phoenix
8049,8050,2024-09-27,Miscellaneous,180.99,Credit Card,Los Angeles
8050,8051,2024-06-30,Clothing,207.27,Credit Card,Houston
8051,8052,2023-12-02,Health,261.63,Debit Card,Los Angeles
8052,8053,2024-04-12,Utilities,98.89,Cash,Chicago
8053,8054,2024-04-12,Clothing,420.4,Mobile Payment,Los Angeles
8054,8055,2023-12-06,Food,29.96,Mobile Payment,Chicago
8055,8056,2023-11-30,Entertainment,494.13,Cash,Los Angeles
8056,8057,2023-11-24,Transportation,295.17,Cash,Houston
8057,8058,2024-05-29,Clothing,449.59,Credit Card,Phoenix
8058,8059,2023-11-27,Utilities,410.71,Debit Card,Phoenix
8059,8060,2024-02-17,Food,212.54,Mobile Payment,Houston
8060,8061,2024-01-13,Miscellaneous,204.58,Cash,Phoenix
8061,8062,2023-12-31,Transportation,377.19,Credit Card,Chicago
8062,8063,2024-09-24,Transportation,91.84,Credit Card,New York
8063,8064,2024-09-04,Clothing,390.21,Cash,Houston
8064,8065,2024-04-27,Transportation,173.18,Mobile Payment,Chicago
8065,8066,2023-12-18,Food,110.54,Cash,Los Angeles
8066,8067,2023-11-11,Food,462.13,Cash,Los Angeles
8067,8068,2023-11-14,Transportation,264.9,Cash,Phoenix
8068,8069,2024-03-20,Miscellaneous,313.32,Cash,Houston
8069,8070,2024-07-15,Food,52.84,Mobile Payment,Chicago
8070,8071,2023-10-02,Entertainment,422.14,Debit Card,Chicago
8071,8072,2024-06-10,Health,461.36,Credit Card,Los Angeles
8072,8073,2024-06-22,Clothing,432.65,Cash,Phoenix
8073,8074,2024-06-25,Clothing,124.22,Mobile Payment,Phoenix
8074,8075,2023-11-03,Entertainment,345.5,Debit Card,Houston
8075,8076,2024-08-28,Entertainment,182.41,Cash,Houston
8076,8077,2023-10-17,Miscellaneous,54.31,Credit Card,New York
8077,8078,2024-03-12,Food,411.61,Cash,Los Angeles
8078,8079,2024-01-30,Entertainment,450.86,Cash,Houston
8079,8080,2023-11-28,Health,284.17,Debit Card,Phoenix
8080,8081,2024-03-05,Miscellaneous,414.42,Mobile Payment,Chicago
8081,8082,2023-11-21,Miscellaneous,359.4,Cash,Chicago
8082,8083,2024-03-31,Transportation,134.88,Cash,Houston
8083,8084,2024-07-24,Utilities,16.03,Credit Card,New York
8084,8085,2024-07-06,Entertainment,193.73,Debit Card,Houston
8085,8086,2023-12-25,Miscellaneous,280.38,Debit Card,Los Angeles
8086,8087,2024-08-16,Miscellaneous,139.39,Cash,Chicago
8087,8088,2024-07-07,Food,162.53,Debit Card,Houston
8088,8089,2024-02-06,Transportation,209.13,Mobile Payment,Los Angeles
8089,8090,2024-06-12,Clothing,228.28,Mobile Payment,Houston
8090,8091,2024-09-22,Health,29.12,Credit Card,Houston
8091,8092,2023-11-16,Entertainment,26.34,Credit Card,Los Angeles
8092,8093,2024-05-31,Health,163.79,Debit Card,Los Angeles
8093,8094,2023-12-01,Entertainment,131.38,Cash,Phoenix
8094,8095,2024-09-15,Utilities,403.39,Cash,Los Angeles
8095,8096,2023-10-09,Entertainment,271.82,Cash,Chicago
8096,8097,2024-09-14,Clothing,432.9,Mobile Payment,Houston
8097,8098,2024-01-02,Food,134.9,Mobile Payment,Los Angeles
8098,8099,2024-05-18,Transportation,465.82,Mobile Payment,Chicago
8099,8100,2024-05-09,Health,5.11,Credit Card,Houston
8100,8101,2024-07-13,Miscellaneous,137.68,Debit Card,Los Angeles
8101,8102,2024-08-29,Entertainment,485.37,Cash,Chicago
8102,8103,2024-03-27,Entertainment,66.22,Cash,Chicago
8103,8104,2023-10-27,Health,217.22,Credit Card,Chicago
8104,8105,2024-02-19,Food,457.01,Credit Card,Chicago
8105,8106,2024-04-01,Entertainment,62.05,Mobile Payment,New York
8106,8107,2023-10-21,Clothing,432.6,Cash,Los Angeles
8107,8108,2024-06-22,Miscellaneous,71.83,Mobile Payment,Houston
8108,8109,2024-05-01,Miscellaneous,9.46,Cash,Chicago
8109,8110,2024-01-08,Transportation,116.2,Cash,Los Angeles
8110,8111,2024-01-13,Clothing,175.04,Cash,New York
8111,8112,2024-03-19,Entertainment,5.86,Credit Card,Chicago
8112,8113,2023-11-25,Clothing,279.24,Cash,New York
8113,8114,2024-04-13,Health,61.92,Debit Card,Phoenix
8114,8115,2024-01-01,Health,278.24,Debit Card,Chicago
8115,8116,2024-01-03,Clothing,136.44,Cash,New York
8116,8117,2024-05-03,Miscellaneous,372.37,Debit Card,Houston
8117,8118,2024-08-02,Food,98.32,Mobile Payment,Phoenix
8118,8119,2023-12-13,Health,78.95,Cash,Los Angeles
8119,8120,2024-08-19,Transportation,375.61,Cash,Houston
8120,8121,2024-05-18,Miscellaneous,51.42,Mobile Payment,New York
8121,8122,2024-05-30,Miscellaneous,118.9,Cash,Phoenix
8122,8123,2023-11-08,Health,203.06,Debit Card,Chicago
8123,8124,2024-02-04,Miscellaneous,468.72,Credit Card,Los Angeles
8124,8125,2024-05-25,Miscellaneous,40.03,Credit Card,Los Angeles
8125,8126,2024-05-11,Food,126.38,Credit Card,New York
8126,8127,2024-07-03,Clothing,261.1,Mobile Payment,New York
8127,8128,2023-12-24,Transportation,187.95,Credit Card,Los Angeles
8128,8129,2024-02-26,Food,95.02,Debit Card,Los Angeles
8129,8130,2024-06-22,Entertainment,484.01,Mobile Payment,Chicago
8130,8131,2024-06-25,Health,296.46,Debit Card,Houston
8131,8132,2024-06-19,Transportation,315.57,Cash,Phoenix
8132,8133,2023-12-12,Miscellaneous,33.55,Credit Card,Phoenix
8133,8134,2023-10-12,Entertainment,233.27,Debit Card,New York
8134,8135,2024-06-22,Clothing,405.91,Mobile Payment,New York
8135,8136,2024-02-15,Transportation,362.13,Credit Card,Houston
8136,8137,2024-06-22,Entertainment,371.62,Credit Card,New York
8137,8138,2023-10-28,Health,134.96,Mobile Payment,Los Angeles
8138,8139,2023-12-01,Health,487.54,Credit Card,Houston
8139,8140,2023-11-23,Clothing,419.52,Cash,New York
8140,8141,2024-01-13,Clothing,137.71,Credit Card,Houston
8141,8142,2024-01-10,Utilities,388.0,Debit Card,Houston
8142,8143,2024-06-15,Health,404.72,Cash,Chicago
8143,8144,2024-02-23,Entertainment,32.48,Debit Card,Houston
8144,8145,2023-11-27,Health,89.26,Debit Card,Phoenix
8145,8146,2024-01-07,Utilities,291.73,Debit Card,Houston
8146,8147,2024-03-14,Health,60.07,Debit Card,Los Angeles
8147,8148,2024-01-21,Utilities,40.45,Credit Card,New York
8148,8149,2024-04-12,Clothing,354.6,Credit Card,Houston
8149,8150,2023-10-21,Miscellaneous,365.29,Mobile Payment,Los Angeles
8150,8151,2023-10-04,Transportation,63.78,Cash,Phoenix
8151,8152,2024-03-19,Food,221.21,Mobile Payment,Phoenix
8152,8153,2024-09-22,Miscellaneous,58.51,Credit Card,Los Angeles
8153,8154,2024-03-27,Food,257.08,Mobile Payment,Phoenix
8154,8155,2024-07-11,Transportation,52.07,Mobile Payment,Chicago
8155,8156,2023-12-27,Utilities,382.69,Credit Card,Phoenix
8156,8157,2024-09-08,Miscellaneous,36.56,Mobile Payment,Houston
8157,8158,2023-10-16,Utilities,176.26,Debit Card,Phoenix
8158,8159,2024-02-07,Clothing,126.21,Cash,Phoenix
8159,8160,2024-06-10,Entertainment,197.65,Cash,Los Angeles
8160,8161,2024-06-10,Health,367.37,Credit Card,Houston
8161,8162,2024-03-18,Utilities,116.24,Mobile Payment,Los Angeles
8162,8163,2024-03-24,Health,236.01,Mobile Payment,Houston
8163,8164,2024-07-26,Transportation,297.72,Mobile Payment,Los Angeles
8164,8165,2023-10-22,Entertainment,246.43,Credit Card,New York
8165,8166,2024-01-09,Clothing,304.17,Cash,Houston
8166,8167,2023-10-16,Health,407.49,Cash,Houston
8167,8168,2024-06-25,Transportation,61.48,Mobile Payment,New York
8168,8169,2024-09-27,Clothing,364.15,Credit Card,Chicago
8169,8170,2024-05-29,Miscellaneous,315.17,Cash,New York
8170,8171,2024-09-03,Clothing,254.08,Debit Card,Chicago
8171,8172,2024-01-10,Clothing,273.49,Credit Card,Chicago
8172,8173,2024-01-22,Entertainment,33.49,Cash,New York
8173,8174,2024-06-23,Miscellaneous,314.83,Cash,New York
8174,8175,2024-08-10,Transportation,379.0,Cash,Los Angeles
8175,8176,2024-01-17,Utilities,70.49,Mobile Payment,Chicago
8176,8177,2024-04-11,Entertainment,244.65,Mobile Payment,Phoenix
8177,8178,2024-06-01,Utilities,386.83,Debit Card,New York
8178,8179,2023-11-25,Miscellaneous,7.37,Debit Card,Houston
8179,8180,2024-01-29,Transportation,69.88,Mobile Payment,Phoenix
8180,8181,2023-12-10,Food,97.61,Mobile Payment,Los Angeles
8181,8182,2024-04-01,Food,298.82,Credit Card,Phoenix
8182,8183,2023-12-23,Utilities,152.36,Credit Card,Chicago
8183,8184,2024-04-30,Miscellaneous,107.64,Cash,Chicago
8184,8185,2023-10-26,Clothing,441.64,Cash,Los Angeles
8185,8186,2024-03-15,Clothing,391.73,Mobile Payment,Chicago
8186,8187,2024-07-31,Miscellaneous,362.23,Credit Card,Los Angeles
8187,8188,2024-09-23,Miscellaneous,77.73,Cash,Chicago
8188,8189,2024-07-05,Food,373.92,Mobile Payment,Los Angeles
8189,8190,2023-10-04,Miscellaneous,52.72,Mobile Payment,Phoenix
8190,8191,2024-08-13,Entertainment,130.99,Cash,New York
8191,8192,2024-09-04,Transportation,67.53,Cash,New York
8192,8193,2023-10-26,Entertainment,417.22,Credit Card,New York
8193,8194,2024-04-03,Miscellaneous,199.07,Credit Card,Houston
8194,8195,2024-01-23,Utilities,247.35,Credit Card,New York
8195,8196,2024-09-19,Transportation,26.59,Debit Card,Los Angeles
8196,8197,2023-12-27,Entertainment,388.26,Debit Card,Houston
8197,8198,2023-11-05,Transportation,361.63,Debit Card,Chicago
8198,8199,2024-03-28,Food,311.89,Mobile Payment,Houston
8199,8200,2023-10-18,Health,451.28,Cash,Houston
8200,8201,2024-07-14,Clothing,364.71,Cash,Los Angeles
8201,8202,2023-10-08,Health,348.54,Credit Card,New York
8202,8203,2024-04-15,Clothing,395.04,Cash,Phoenix
8203,8204,2023-10-17,Food,61.63,Debit Card,Los Angeles
8204,8205,2024-02-13,Food,340.27,Debit Card,Houston
8205,8206,2024-04-11,Food,231.17,Debit Card,Phoenix
8206,8207,2024-06-23,Clothing,186.52,Mobile Payment,New York
8207,8208,2023-10-21,Miscellaneous,33.16,Debit Card,Los Angeles
8208,8209,2024-03-23,Clothing,425.46,Debit Card,New York
8209,8210,2024-07-22,Utilities,61.07,Debit Card,Houston
8210,8211,2023-11-08,Clothing,331.13,Debit Card,Houston
8211,8212,2023-10-04,Food,259.69,Mobile Payment,Los Angeles
8212,8213,2023-12-10,Utilities,123.57,Cash,Houston
8213,8214,2023-11-22,Health,383.35,Cash,Chicago
8214,8215,2024-08-02,Transportation,426.58,Credit Card,Houston
8215,8216,2024-03-20,Clothing,162.42,Mobile Payment,Chicago
8216,8217,2024-04-07,Clothing,12.94,Debit Card,Chicago
8217,8218,2024-03-27,Utilities,273.17,Credit Card,Chicago
8218,8219,2024-02-12,Clothing,262.42,Debit Card,New York
8219,8220,2024-04-14,Miscellaneous,362.08,Mobile Payment,Phoenix
8220,8221,2024-01-23,Transportation,361.77,Credit Card,Los Angeles
8221,8222,2023-11-26,Miscellaneous,227.23,Mobile Payment,Houston
8222,8223,2024-07-13,Entertainment,372.62,Cash,Los Angeles
8223,8224,2024-09-12,Transportation,394.69,Credit Card,Phoenix
8224,8225,2024-04-25,Transportation,349.42,Debit Card,Phoenix
8225,8226,2023-12-22,Transportation,67.8,Mobile Payment,Houston
8226,8227,2023-11-06,Food,491.72,Credit Card,Los Angeles
8227,8228,2024-01-21,Miscellaneous,333.45,Cash,Phoenix
8228,8229,2024-01-10,Entertainment,417.58,Mobile Payment,Los Angeles
8229,8230,2023-12-13,Transportation,347.47,Credit Card,Houston
8230,8231,2024-08-04,Clothing,42.43,Cash,Phoenix
8231,8232,2024-05-02,Transportation,29.36,Cash,Phoenix
8232,8233,2023-10-15,Miscellaneous,24.2,Cash,New York
8233,8234,2024-09-11,Utilities,376.79,Debit Card,New York
8234,8235,2023-11-27,Clothing,94.68,Mobile Payment,Los Angeles
8235,8236,2024-02-21,Utilities,258.42,Credit Card,Los Angeles
8236,8237,2024-05-23,Transportation,260.87,Credit Card,Chicago
8237,8238,2023-10-30,Utilities,231.83,Mobile Payment,Phoenix
8238,8239,2024-07-23,Utilities,202.42,Cash,Chicago
8239,8240,2024-03-08,Food,387.8,Credit Card,Houston
8240,8241,2024-04-26,Miscellaneous,181.28,Mobile Payment,Los Angeles
8241,8242,2024-04-21,Health,205.24,Credit Card,New York
8242,8243,2024-08-13,Clothing,244.04,Cash,New York
8243,8244,2024-01-14,Utilities,251.01,Cash,Houston
8244,8245,2024-03-13,Food,225.53,Cash,Los Angeles
8245,8246,2023-11-23,Health,6.7,Credit Card,Chicago
8246,8247,2024-08-27,Food,336.41,Credit Card,Phoenix
8247,8248,2023-11-26,Food,354.45,Mobile Payment,Los Angeles
8248,8249,2024-06-07,Utilities,285.18,Mobile Payment,Chicago
8249,8250,2024-06-19,Miscellaneous,379.21,Credit Card,Chicago
8250,8251,2023-12-10,Food,261.95,Cash,New York
8251,8252,2023-12-03,Utilities,63.93,Cash,New York
8252,8253,2024-08-11,Transportation,481.36,Debit Card,Houston
8253,8254,2023-10-23,Food,163.09,Debit Card,Los Angeles
8254,8255,2023-10-07,Clothing,103.02,Cash,Phoenix
8255,8256,2024-06-28,Utilities,365.98,Cash,New York
8256,8257,2024-04-02,Food,428.52,Debit Card,Chicago
8257,8258,2023-12-27,Food,6.66,Mobile Payment,Houston
8258,8259,2024-09-08,Utilities,218.89,Cash,Los Angeles
8259,8260,2023-11-17,Clothing,495.75,Mobile Payment,Chicago
8260,8261,2024-07-12,Entertainment,353.45,Credit Card,Chicago
8261,8262,2024-08-07,Miscellaneous,168.73,Debit Card,Chicago
8262,8263,2024-08-21,Food,353.2,Mobile Payment,Houston
8263,8264,2023-12-26,Clothing,313.83,Cash,Phoenix
8264,8265,2024-04-17,Health,497.4,Debit Card,New York
8265,8266,2024-07-22,Food,327.21,Debit Card,New York
8266,8267,2024-07-10,Entertainment,353.75,Credit Card,Houston
8267,8268,2024-06-17,Transportation,65.53,Cash,Chicago
8268,8269,2023-10-06,Health,322.9,Mobile Payment,New York
8269,8270,2024-07-25,Miscellaneous,166.43,Cash,Chicago
8270,8271,2024-03-01,Utilities,352.11,Credit Card,Houston
8271,8272,2023-12-08,Transportation,132.58,Mobile Payment,Phoenix
8272,8273,2024-01-02,Food,428.97,Cash,Phoenix
8273,8274,2024-02-12,Transportation,484.37,Debit Card,Los Angeles
8274,8275,2024-07-11,Miscellaneous,121.13,Credit Card,Phoenix
8275,8276,2024-08-25,Transportation,480.92,Debit Card,New York
8276,8277,2024-03-07,Miscellaneous,30.58,Debit Card,Chicago
